bioproject,sample,run,read1,read2
PRJNA694637,GSM5034013,SRR13521422,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521422_GSM5034013_Patient_tumor_sample_42_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034013,SRR13521423,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521423_GSM5034013_Patient_tumor_sample_42_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034013,SRR13521424,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521424_GSM5034013_Patient_tumor_sample_42_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034013,SRR13521425,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521425_GSM5034013_Patient_tumor_sample_42_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034013,SRR13521426,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521426_GSM5034013_Patient_tumor_sample_42_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034014,SRR13521427,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521427_GSM5034014_Patient_tumor_sample_42_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034014,SRR13521428,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521428_GSM5034014_Patient_tumor_sample_42_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034014,SRR13521429,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521429_GSM5034014_Patient_tumor_sample_42_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034014,SRR13521430,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521430_GSM5034014_Patient_tumor_sample_42_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034014,SRR13521431,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521431_GSM5034014_Patient_tumor_sample_42_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034015,SRR13521432,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521432_GSM5034015_Patient_tumor_sample_43_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034015,SRR13521433,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521433_GSM5034015_Patient_tumor_sample_43_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034015,SRR13521434,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521434_GSM5034015_Patient_tumor_sample_43_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034015,SRR13521435,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521435_GSM5034015_Patient_tumor_sample_43_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034015,SRR13521436,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521436_GSM5034015_Patient_tumor_sample_43_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034016,SRR13521437,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521437_GSM5034016_Patient_tumor_sample_43_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034016,SRR13521438,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521438_GSM5034016_Patient_tumor_sample_43_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034016,SRR13521439,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521439_GSM5034016_Patient_tumor_sample_43_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034016,SRR13521440,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521440_GSM5034016_Patient_tumor_sample_43_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034016,SRR13521441,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521441_GSM5034016_Patient_tumor_sample_43_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034017,SRR13521442,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521442_GSM5034017_Patient_tumor_sample_44_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034017,SRR13521443,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521443_GSM5034017_Patient_tumor_sample_44_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034017,SRR13521444,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521444_GSM5034017_Patient_tumor_sample_44_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034017,SRR13521445,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521445_GSM5034017_Patient_tumor_sample_44_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034017,SRR13521446,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521446_GSM5034017_Patient_tumor_sample_44_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034018,SRR13521447,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521447_GSM5034018_Patient_tumor_sample_44_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034018,SRR13521448,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521448_GSM5034018_Patient_tumor_sample_44_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034018,SRR13521449,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521449_GSM5034018_Patient_tumor_sample_44_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034018,SRR13521450,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521450_GSM5034018_Patient_tumor_sample_44_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034018,SRR13521451,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521451_GSM5034018_Patient_tumor_sample_44_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034019,SRR13521452,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521452_GSM5034019_Patient_tumor_sample_45_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034019,SRR13521453,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521453_GSM5034019_Patient_tumor_sample_45_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034019,SRR13521454,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521454_GSM5034019_Patient_tumor_sample_45_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034019,SRR13521455,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521455_GSM5034019_Patient_tumor_sample_45_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034019,SRR13521456,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521456_GSM5034019_Patient_tumor_sample_45_baseline_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034020,SRR13521457,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521457_GSM5034020_Patient_tumor_sample_45_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034020,SRR13521458,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521458_GSM5034020_Patient_tumor_sample_45_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034020,SRR13521459,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521459_GSM5034020_Patient_tumor_sample_45_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034020,SRR13521460,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521460_GSM5034020_Patient_tumor_sample_45_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
PRJNA694637,GSM5034020,SRR13521461,/mnt/data/data_gc/20250713_immuno-analysis/data/00_fastq/PRJNA694637/fastq/SRR13521461_GSM5034020_Patient_tumor_sample_45_on_treatment_Homo_sapiens_RNA-Seq_1.fastq.gz,
